0.799999999999983, 35.82142857142844
15.199999999999989, 64.53571428571468
27.99999999999997, 155.53571428571377
35.99999999999997, 317.32142857142844
42.39999999999998, 496.75
46.39999999999998, 684.7857142857147
48.79999999999998, 872.6071428571431
50.39999999999998, 1078.1785714285716
52.79999999999998, 1319.5714285714284
55.99999999999997, 1677.1428571428569
58.39999999999998, 2061.392857142857
60, 2347.3214285714284
61.599999999999994, 2633.25
63.99999999999997, 2963.9285714285716
65.59999999999997, 3187.357142857143
68, 3464.464285714286
68.79999999999998, 3669.928571428571
71.19999999999999, 3875.6071428571427
73.59999999999997, 4117
75.19999999999999, 4340.428571428572
78.39999999999998, 4573
81.59999999999997, 4850.214285714285
85.6, 5091.821428571428
89.59999999999997, 5306.642857142857
93.6, 5441.107142857143
100.79999999999998, 5558.142857142857
106.4, 5585.678571428571
112.79999999999995, 5568.678571428572
116.79999999999998, 5506.714285714285
121.6, 5444.857142857143
125.59999999999997, 5347.178571428572
129.6, 5240.571428571428
135.19999999999996, 5080.607142857143
143.19999999999996, 4849.535714285714
151.19999999999996, 4600.607142857143
163.19999999999996, 4298.642857142857
171.19999999999996, 4076.5
183.20000000000002, 3783.464285714286
197.59999999999994, 3455.0357142857138
211.19999999999996, 3162.2142857142853
223.99999999999991, 2913.928571428571
240.79999999999998, 2603.6785714285716
258.4, 2329.25
274.4, 2081.392857142857
292.79999999999995, 1833.8571428571431
316, 1569.1071428571422
338.4, 1339.9642857142853
367.19999999999993, 1093.8214285714284
384, 962.1428571428569
408.79999999999995, 822.6071428571422
435.19999999999993, 674.3571428571431
465.6, 553.4285714285716
489.6, 458.42857142857065
